"Plot Title: sargento"
"#","Date Time, GMT-07:00","Abs Pres, kPa","Temp, °C","Water Level, meters"
499,10/31/2017 17:30:00,106.375,23.484,-0.074
500,10/31/2017 17:45:00,106.407,23.484,-0.071
501,10/31/2017 18:00:00,106.375,23.484,-0.074
502,10/31/2017 18:15:00,106.391,23.484,-0.073
503,10/31/2017 18:30:00,106.391,23.484,-0.073
504,10/31/2017 18:45:00,106.407,23.484,-0.071
505,10/31/2017 19:00:00,106.423,23.484,-0.069
506,10/31/2017 19:15:00,106.407,23.484,-0.071
507,10/31/2017 19:30:00,106.407,23.484,-0.071
508,10/31/2017 19:45:00,106.407,23.484,-0.071
509,10/31/2017 20:00:00,106.407,23.484,-0.071
510,10/31/2017 20:15:00,106.407,23.484,-0.071
511,10/31/2017 20:30:00,106.391,23.484,-0.073
512,10/31/2017 20:45:00,106.391,23.484,-0.073
513,10/31/2017 21:00:00,106.407,23.484,-0.071
514,10/31/2017 21:15:00,106.407,23.484,-0.071
515,10/31/2017 21:30:00,106.407,23.484,-0.071
516,10/31/2017 21:45:00,106.407,23.484,-0.071
517,10/31/2017 22:00:00,106.423,23.484,-0.069
518,10/31/2017 22:15:00,106.631,23.484,-0.049
519,10/31/2017 22:30:00,108.087,23.484,0.096
520,10/31/2017 22:45:00,108.920,23.484,0.179
521,10/31/2017 23:00:00,109.496,23.484,0.236
522,10/31/2017 23:15:00,110.089,23.484,0.295
523,10/31/2017 23:30:00,110.651,23.484,0.351
524,10/31/2017 23:45:00,111.180,23.484,0.404
525,11/01/2017 00:00:00,111.533,23.484,0.439
526,11/01/2017 00:15:00,111.677,23.484,0.453
527,11/01/2017 00:30:00,111.549,23.484,0.441
528,11/01/2017 00:45:00,111.148,23.484,0.401
529,11/01/2017 01:00:00,110.635,23.484,0.350
530,11/01/2017 01:15:00,110.121,23.484,0.299
531,11/01/2017 01:30:00,109.609,23.484,0.248
532,11/01/2017 01:45:00,109.032,23.484,0.190
533,11/01/2017 02:00:00,108.151,23.484,0.103
534,11/01/2017 02:15:00,107.191,23.484,0.007
535,11/01/2017 02:30:00,106.599,23.484,-0.052
536,11/01/2017 02:45:00,106.583,23.484,-0.053
537,11/01/2017 03:00:00,106.583,23.484,-0.053
538,11/01/2017 03:15:00,106.599,23.484,-0.052
539,11/01/2017 03:30:00,106.599,23.484,-0.052
540,11/01/2017 03:45:00,106.583,23.484,-0.053
541,11/01/2017 04:00:00,106.583,23.484,-0.053
542,11/01/2017 04:15:00,106.599,23.484,-0.052
543,11/01/2017 04:30:00,106.599,23.484,-0.052
544,11/01/2017 04:45:00,106.583,23.484,-0.053
545,11/01/2017 05:00:00,106.567,23.484,-0.055
546,11/01/2017 05:15:00,106.583,23.484,-0.053
547,11/01/2017 05:30:00,106.583,23.484,-0.053
548,11/01/2017 05:45:00,106.583,23.484,-0.053
549,11/01/2017 06:00:00,106.583,23.484,-0.053
550,11/01/2017 06:15:00,106.583,23.484,-0.053
551,11/01/2017 06:30:00,106.583,23.484,-0.053
552,11/01/2017 06:45:00,106.583,23.484,-0.053
553,11/01/2017 07:00:00,106.615,23.484,-0.050
554,11/01/2017 07:15:00,106.631,23.484,-0.049
555,11/01/2017 07:30:00,106.647,23.484,-0.047
556,11/01/2017 07:45:00,106.663,23.484,-0.045
557,11/01/2017 08:00:00,106.663,23.484,-0.045
558,11/01/2017 08:15:00,106.695,23.484,-0.042
559,11/01/2017 08:30:00,106.695,23.484,-0.042
560,11/01/2017 08:45:00,106.711,23.484,-0.041
561,11/01/2017 09:00:00,106.711,23.484,-0.041
562,11/01/2017 09:15:00,106.679,23.484,-0.044
563,11/01/2017 09:30:00,106.695,23.484,-0.042
564,11/01/2017 09:45:00,106.711,23.484,-0.041
565,11/01/2017 10:00:00,106.711,23.484,-0.041
566,11/01/2017 10:15:00,107.863,23.484,0.074
567,11/01/2017 10:30:00,108.952,23.484,0.182
568,11/01/2017 10:45:00,109.721,23.484,0.259
569,11/01/2017 11:00:00,110.490,23.484,0.335
570,11/01/2017 11:15:00,111.244,23.484,0.410
571,11/01/2017 11:30:00,112.078,23.484,0.493
572,11/01/2017 11:45:00,112.769,23.484,0.562
573,11/01/2017 12:00:00,113.267,23.484,0.612
574,11/01/2017 12:15:00,113.492,23.484,0.634
575,11/01/2017 12:30:00,113.299,23.484,0.615
576,11/01/2017 12:45:00,112.801,23.484,0.565
577,11/01/2017 13:00:00,112.223,23.484,0.508
578,11/01/2017 13:15:00,111.613,23.484,0.447
579,11/01/2017 13:30:00,110.971,23.484,0.383
580,11/01/2017 13:45:00,110.282,23.484,0.315
581,11/01/2017 14:00:00,109.657,23.484,0.252
582,11/01/2017 14:15:00,108.952,23.484,0.182
583,11/01/2017 14:30:00,107.943,23.484,0.082
584,11/01/2017 14:45:00,106.967,23.484,-0.015
585,11/01/2017 15:00:00,106.583,23.484,-0.053
586,11/01/2017 15:15:00,106.567,23.484,-0.055
587,11/01/2017 15:30:00,106.551,23.484,-0.057
588,11/01/2017 15:45:00,106.551,23.484,-0.057
589,11/01/2017 16:00:00,106.535,23.484,-0.058
590,11/01/2017 16:15:00,106.535,23.484,-0.058
591,11/01/2017 16:30:00,106.503,23.484,-0.061
592,11/01/2017 16:45:00,106.487,23.484,-0.063
593,11/01/2017 17:00:00,106.471,23.484,-0.065
594,11/01/2017 17:15:00,106.471,23.484,-0.065
595,11/01/2017 17:30:00,106.455,23.484,-0.066
596,11/01/2017 17:45:00,106.471,23.484,-0.065
597,11/01/2017 18:00:00,106.471,23.484,-0.065
598,11/01/2017 18:15:00,106.487,23.484,-0.063
599,11/01/2017 18:30:00,106.503,23.484,-0.061
600,11/01/2017 18:45:00,106.519,23.484,-0.060
601,11/01/2017 19:00:00,106.535,23.484,-0.058
602,11/01/2017 19:15:00,106.551,23.484,-0.057
603,11/01/2017 19:30:00,106.567,23.484,-0.055
604,11/01/2017 19:45:00,106.535,23.484,-0.058
605,11/01/2017 20:00:00,106.567,23.484,-0.055
606,11/01/2017 20:15:00,106.535,23.484,-0.058
607,11/01/2017 20:30:00,106.551,23.484,-0.057
608,11/01/2017 20:45:00,106.567,23.484,-0.055
609,11/01/2017 21:00:00,106.551,23.484,-0.057
610,11/01/2017 21:15:00,106.583,23.484,-0.053
611,11/01/2017 21:30:00,106.599,23.484,-0.052
612,11/01/2017 21:45:00,106.599,23.484,-0.052
613,11/01/2017 22:00:00,106.599,23.484,-0.052
614,11/01/2017 22:15:00,106.615,23.484,-0.050
615,11/01/2017 22:30:00,106.615,23.484,-0.050
616,11/01/2017 22:45:00,107.943,23.484,0.082
617,11/01/2017 23:00:00,109.176,23.484,0.205
618,11/01/2017 23:15:00,109.993,23.484,0.286
619,11/01/2017 23:30:00,110.875,23.484,0.374
620,11/01/2017 23:45:00,111.822,23.484,0.468
621,11/02/2017 00:00:00,112.721,23.484,0.557
622,11/02/2017 00:15:00,113.556,23.484,0.640
623,11/02/2017 00:30:00,114.182,23.484,0.703
624,11/02/2017 00:45:00,114.391,23.484,0.723
625,11/02/2017 01:00:00,114.199,23.484,0.704
626,11/02/2017 01:15:00,113.668,23.484,0.651
627,11/02/2017 01:30:00,112.974,23.388,0.582
628,11/02/2017 01:45:00,112.251,23.388,0.510
629,11/02/2017 02:00:00,111.529,23.388,0.439
630,11/02/2017 02:15:00,110.823,23.388,0.368
631,11/02/2017 02:30:00,110.134,23.388,0.300
632,11/02/2017 02:45:00,109.461,23.388,0.233
633,11/02/2017 03:00:00,108.468,23.388,0.134
634,11/02/2017 03:15:00,107.475,23.388,0.035
635,11/02/2017 03:30:00,106.903,23.484,-0.022
636,11/02/2017 03:45:00,106.775,23.484,-0.034
637,11/02/2017 04:00:00,106.791,23.484,-0.033
638,11/02/2017 04:15:00,106.775,23.484,-0.034
639,11/02/2017 04:30:00,106.775,23.484,-0.034
640,11/02/2017 04:45:00,106.775,23.484,-0.034
641,11/02/2017 05:00:00,106.759,23.484,-0.036
642,11/02/2017 05:15:00,106.775,23.484,-0.034
643,11/02/2017 05:30:00,106.791,23.484,-0.033
644,11/02/2017 05:45:00,106.807,23.484,-0.031
645,11/02/2017 06:00:00,106.823,23.484,-0.030
646,11/02/2017 06:15:00,106.823,23.484,-0.030
647,11/02/2017 06:30:00,106.839,23.484,-0.028
648,11/02/2017 06:45:00,106.855,23.484,-0.026
649,11/02/2017 07:00:00,106.855,23.484,-0.026
650,11/02/2017 07:15:00,106.887,23.484,-0.023
651,11/02/2017 07:30:00,106.887,23.484,-0.023
652,11/02/2017 07:45:00,106.903,23.484,-0.022
653,11/02/2017 08:00:00,106.903,23.484,-0.022
654,11/02/2017 08:15:00,106.935,23.484,-0.018
655,11/02/2017 08:30:00,106.951,23.484,-0.017
656,11/02/2017 08:45:00,106.951,23.484,-0.017
657,11/02/2017 09:00:00,106.951,23.484,-0.017
658,11/02/2017 09:15:00,106.951,23.484,-0.017
659,11/02/2017 09:30:00,106.951,23.484,-0.017
660,11/02/2017 09:45:00,106.967,23.484,-0.015
661,11/02/2017 10:00:00,106.983,23.484,-0.014
662,11/02/2017 10:15:00,106.983,23.484,-0.014
663,11/02/2017 10:30:00,106.983,23.484,-0.014
664,11/02/2017 10:45:00,107.671,23.484,0.055
665,11/02/2017 11:00:00,109.160,23.484,0.203
666,11/02/2017 11:15:00,110.009,23.484,0.287
667,11/02/2017 11:30:00,110.875,23.484,0.374
668,11/02/2017 11:45:00,111.709,23.484,0.457
669,11/02/2017 12:00:00,112.624,23.484,0.548
670,11/02/2017 12:15:00,113.443,23.484,0.629
671,11/02/2017 12:30:00,114.038,23.484,0.688
672,11/02/2017 12:45:00,114.231,23.484,0.707
673,11/02/2017 13:00:00,114.038,23.484,0.688
674,11/02/2017 13:15:00,113.508,23.484,0.636
675,11/02/2017 13:30:00,112.817,23.484,0.567
676,11/02/2017 13:45:00,112.127,23.484,0.498
677,11/02/2017 14:00:00,111.420,23.484,0.428
678,11/02/2017 14:15:00,110.715,23.484,0.358
679,11/02/2017 14:30:00,110.057,23.484,0.292
680,11/02/2017 14:45:00,109.333,23.388,0.220
681,11/02/2017 15:00:00,108.311,23.484,0.119
682,11/02/2017 15:15:00,107.335,23.484,0.021
683,11/02/2017 15:30:00,106.951,23.484,-0.017
684,11/02/2017 15:45:00,106.903,23.484,-0.022
685,11/02/2017 16:00:00,106.887,23.484,-0.023
686,11/02/2017 16:15:00,106.871,23.484,-0.025
687,11/02/2017 16:30:00,106.855,23.484,-0.026
688,11/02/2017 16:45:00,106.855,23.484,-0.026
689,11/02/2017 17:00:00,106.839,23.484,-0.028
690,11/02/2017 17:15:00,106.839,23.484,-0.028
691,11/02/2017 17:30:00,106.855,23.484,-0.026
692,11/02/2017 17:45:00,106.839,23.484,-0.028
693,11/02/2017 18:00:00,106.839,23.484,-0.028
694,11/02/2017 18:15:00,106.855,23.484,-0.026
695,11/02/2017 18:30:00,106.839,23.484,-0.028
696,11/02/2017 18:45:00,106.871,23.484,-0.025
697,11/02/2017 19:00:00,106.871,23.484,-0.025
698,11/02/2017 19:15:00,106.871,23.484,-0.025
699,11/02/2017 19:30:00,106.887,23.484,-0.023
700,11/02/2017 19:45:00,106.903,23.484,-0.022
701,11/02/2017 20:00:00,106.903,23.484,-0.022
702,11/02/2017 20:15:00,106.919,23.484,-0.020
703,11/02/2017 20:30:00,106.919,23.484,-0.020
704,11/02/2017 20:45:00,106.935,23.484,-0.018
705,11/02/2017 21:00:00,106.919,23.484,-0.020
706,11/02/2017 21:15:00,106.935,23.484,-0.018
707,11/02/2017 21:30:00,106.951,23.484,-0.017
708,11/02/2017 21:45:00,106.951,23.484,-0.017
709,11/02/2017 22:00:00,106.935,23.484,-0.018
710,11/02/2017 22:15:00,106.919,23.484,-0.020
711,11/02/2017 22:30:00,106.919,23.484,-0.020
712,11/02/2017 22:45:00,106.919,23.484,-0.020
713,11/02/2017 23:00:00,106.919,23.484,-0.020
714,11/02/2017 23:15:00,107.175,23.484,0.005
715,11/02/2017 23:30:00,109.368,23.484,0.224
716,11/02/2017 23:45:00,110.410,23.484,0.327
717,11/03/2017 00:00:00,111.469,23.484,0.433
718,11/03/2017 00:15:00,112.737,23.484,0.559
719,11/03/2017 00:30:00,114.022,23.484,0.687
720,11/03/2017 00:45:00,115.195,23.484,0.803
721,11/03/2017 01:00:00,116.112,23.484,0.895
722,11/03/2017 01:15:00,116.628,23.484,0.946
723,11/03/2017 01:30:00,116.692,23.484,0.952
724,11/03/2017 01:45:00,116.225,23.484,0.906
725,11/03/2017 02:00:00,115.405,23.484,0.824
726,11/03/2017 02:15:00,114.504,23.484,0.735
727,11/03/2017 02:30:00,113.652,23.484,0.650
728,11/03/2017 02:45:00,112.833,23.484,0.568
729,11/03/2017 03:00:00,112.030,23.484,0.488
730,11/03/2017 03:15:00,111.260,23.484,0.412
731,11/03/2017 03:30:00,110.506,23.484,0.337
732,11/03/2017 03:45:00,109.833,23.484,0.270
733,11/03/2017 04:00:00,108.904,23.484,0.178
734,11/03/2017 04:15:00,107.879,23.484,0.076
735,11/03/2017 04:30:00,107.239,23.484,0.012
736,11/03/2017 04:45:00,107.079,23.484,-0.004
737,11/03/2017 05:00:00,107.047,23.484,-0.007
738,11/03/2017 05:15:00,107.031,23.484,-0.009
739,11/03/2017 05:30:00,107.031,23.484,-0.009
740,11/03/2017 05:45:00,107.015,23.484,-0.010
741,11/03/2017 06:00:00,107.015,23.484,-0.010
742,11/03/2017 06:15:00,106.999,23.484,-0.012
743,11/03/2017 06:30:00,106.999,23.484,-0.012
744,11/03/2017 06:45:00,107.031,23.484,-0.009
745,11/03/2017 07:00:00,107.031,23.484,-0.009
746,11/03/2017 07:15:00,107.015,23.484,-0.010
747,11/03/2017 07:30:00,107.063,23.484,-0.006
748,11/03/2017 07:45:00,107.063,23.484,-0.006
749,11/03/2017 08:00:00,107.063,23.484,-0.006
750,11/03/2017 08:15:00,107.079,23.484,-0.004
751,11/03/2017 08:30:00,107.095,23.484,-0.002
752,11/03/2017 08:45:00,107.111,23.484,-0.001
753,11/03/2017 09:00:00,107.111,23.484,-0.001
754,11/03/2017 09:15:00,107.127,23.484,0.001
755,11/03/2017 09:30:00,107.111,23.484,-0.001
756,11/03/2017 09:45:00,107.127,23.484,0.001
757,11/03/2017 10:00:00,107.127,23.484,0.001
758,11/03/2017 10:15:00,107.111,23.484,-0.001
759,11/03/2017 10:30:00,107.127,23.484,0.001
760,11/03/2017 10:45:00,107.095,23.484,-0.002
761,11/03/2017 11:00:00,107.095,23.484,-0.002
762,11/03/2017 11:15:00,107.095,23.484,-0.002
763,11/03/2017 11:30:00,109.000,23.484,0.187
764,11/03/2017 11:45:00,109.897,23.484,0.276
765,11/03/2017 12:00:00,110.715,23.484,0.358
766,11/03/2017 12:15:00,111.549,23.484,0.441
767,11/03/2017 12:30:00,112.512,23.484,0.536
768,11/03/2017 12:45:00,113.299,23.484,0.615
769,11/03/2017 13:00:00,113.974,23.484,0.682
770,11/03/2017 13:15:00,114.247,23.484,0.709
771,11/03/2017 13:30:00,114.038,23.484,0.688
772,11/03/2017 13:45:00,113.459,23.484,0.631
773,11/03/2017 14:00:00,112.753,23.484,0.560
774,11/03/2017 14:15:00,111.982,23.484,0.484
775,11/03/2017 14:30:00,111.276,23.484,0.413
776,11/03/2017 14:45:00,110.554,23.484,0.342
777,11/03/2017 15:00:00,109.897,23.484,0.276
778,11/03/2017 15:15:00,109.096,23.484,0.197
779,11/03/2017 15:30:00,108.055,23.484,0.093
780,11/03/2017 15:45:00,107.175,23.484,0.005
781,11/03/2017 16:00:00,106.887,23.484,-0.023
782,11/03/2017 16:15:00,106.855,23.484,-0.026
783,11/03/2017 16:30:00,106.839,23.484,-0.028
784,11/03/2017 16:45:00,106.823,23.484,-0.030
785,11/03/2017 17:00:00,106.823,23.484,-0.030
786,11/03/2017 17:15:00,106.807,23.484,-0.031
787,11/03/2017 17:30:00,106.823,23.484,-0.030
788,11/03/2017 17:45:00,106.807,23.484,-0.031
789,11/03/2017 18:00:00,106.807,23.484,-0.031
790,11/03/2017 18:15:00,106.775,23.484,-0.034
791,11/03/2017 18:30:00,106.791,23.484,-0.033
792,11/03/2017 18:45:00,106.791,23.484,-0.033
793,11/03/2017 19:00:00,106.791,23.484,-0.033
794,11/03/2017 19:15:00,106.807,23.484,-0.031
795,11/03/2017 19:30:00,106.791,23.484,-0.033
796,11/03/2017 19:45:00,106.807,23.484,-0.031
797,11/03/2017 20:00:00,106.823,23.484,-0.030
798,11/03/2017 20:15:00,106.823,23.484,-0.030
799,11/03/2017 20:30:00,106.839,23.484,-0.028
800,11/03/2017 20:45:00,106.807,23.484,-0.031
801,11/03/2017 21:00:00,106.807,23.484,-0.031
802,11/03/2017 21:15:00,106.807,23.484,-0.031
803,11/03/2017 21:30:00,106.791,23.484,-0.033
804,11/03/2017 21:45:00,106.807,23.484,-0.031
805,11/03/2017 22:00:00,106.823,23.484,-0.030
806,11/03/2017 22:15:00,106.791,23.484,-0.033
807,11/03/2017 22:30:00,106.807,23.484,-0.031
808,11/03/2017 22:45:00,106.807,23.484,-0.031
809,11/03/2017 23:00:00,106.803,23.388,-0.032
810,11/03/2017 23:15:00,106.787,23.388,-0.033
811,11/03/2017 23:30:00,106.771,23.388,-0.035
812,11/03/2017 23:45:00,106.755,23.388,-0.036
813,11/04/2017 00:00:00,109.028,23.388,0.190
814,11/04/2017 00:15:00,110.342,23.388,0.321
815,11/04/2017 00:30:00,111.577,23.388,0.443
816,11/04/2017 00:45:00,113.199,23.388,0.605
817,11/04/2017 01:00:00,114.741,23.388,0.758
818,11/04/2017 01:15:00,116.221,23.388,0.905
819,11/04/2017 01:30:00,117.445,23.388,1.027
820,11/04/2017 01:45:00,118.122,23.388,1.095
821,11/04/2017 02:00:00,118.379,23.388,1.120
822,11/04/2017 02:15:00,118.138,23.388,1.096
823,11/04/2017 02:30:00,117.364,23.388,1.019
824,11/04/2017 02:45:00,116.414,23.388,0.925
825,11/04/2017 03:00:00,115.385,23.388,0.822
826,11/04/2017 03:15:00,114.436,23.388,0.728
827,11/04/2017 03:30:00,113.520,23.388,0.637
828,11/04/2017 03:45:00,112.653,23.388,0.550
829,11/04/2017 04:00:00,111.834,23.388,0.469
830,11/04/2017 04:15:00,111.032,23.388,0.389
831,11/04/2017 04:30:00,110.294,23.388,0.316
832,11/04/2017 04:45:00,109.573,23.388,0.244
833,11/04/2017 05:00:00,108.612,23.388,0.148
834,11/04/2017 05:15:00,107.603,23.388,0.048
835,11/04/2017 05:30:00,106.963,23.388,-0.016
836,11/04/2017 05:45:00,106.803,23.388,-0.032
837,11/04/2017 06:00:00,106.787,23.388,-0.033
838,11/04/2017 06:15:00,106.787,23.388,-0.033
839,11/04/2017 06:30:00,106.823,23.484,-0.030
840,11/04/2017 06:45:00,106.759,23.484,-0.036
841,11/04/2017 07:00:00,106.807,23.484,-0.031
842,11/04/2017 07:15:00,106.839,23.484,-0.028
843,11/04/2017 07:30:00,106.823,23.484,-0.030
844,11/04/2017 07:45:00,106.839,23.484,-0.028
845,11/04/2017 08:00:00,106.839,23.484,-0.028
846,11/04/2017 08:15:00,106.871,23.484,-0.025
847,11/04/2017 08:30:00,106.855,23.484,-0.026
848,11/04/2017 08:45:00,106.871,23.484,-0.025
849,11/04/2017 09:00:00,106.887,23.484,-0.023
850,11/04/2017 09:15:00,106.855,23.484,-0.026
851,11/04/2017 09:30:00,106.871,23.484,-0.025
852,11/04/2017 09:45:00,106.855,23.484,-0.026
853,11/04/2017 10:00:00,106.823,23.484,-0.030
854,11/04/2017 10:15:00,106.839,23.484,-0.028
855,11/04/2017 10:30:00,106.791,23.484,-0.033
856,11/04/2017 10:45:00,106.791,23.484,-0.033
857,11/04/2017 11:00:00,106.791,23.484,-0.033
858,11/04/2017 11:15:00,106.775,23.484,-0.034
859,11/04/2017 11:30:00,106.775,23.484,-0.034
860,11/04/2017 11:45:00,106.727,23.484,-0.039
861,11/04/2017 12:00:00,107.895,23.484,0.077
862,11/04/2017 12:15:00,109.096,23.484,0.197
863,11/04/2017 12:30:00,109.881,23.484,0.275
864,11/04/2017 12:45:00,110.715,23.484,0.358
865,11/04/2017 13:00:00,111.597,23.484,0.445
866,11/04/2017 13:15:00,112.476,23.388,0.533
867,11/04/2017 13:30:00,113.267,23.484,0.612
868,11/04/2017 13:45:00,113.825,23.388,0.667
869,11/04/2017 14:00:00,113.889,23.388,0.673
870,11/04/2017 14:15:00,113.584,23.388,0.643
871,11/04/2017 14:30:00,112.958,23.388,0.581
872,11/04/2017 14:45:00,112.203,23.388,0.506
873,11/04/2017 15:00:00,111.449,23.388,0.431
874,11/04/2017 15:15:00,110.695,23.388,0.356
875,11/04/2017 15:30:00,109.990,23.388,0.286
876,11/04/2017 15:45:00,109.349,23.388,0.222
877,11/04/2017 16:00:00,108.404,23.388,0.128
878,11/04/2017 16:15:00,107.383,23.484,0.026
879,11/04/2017 16:30:00,106.743,23.484,-0.037
880,11/04/2017 16:45:00,106.647,23.484,-0.047
881,11/04/2017 17:00:00,106.631,23.484,-0.049
882,11/04/2017 17:15:00,106.631,23.484,-0.049
883,11/04/2017 17:30:00,106.647,23.484,-0.047
884,11/04/2017 17:45:00,106.679,23.484,-0.044
885,11/04/2017 18:00:00,106.663,23.484,-0.045
886,11/04/2017 18:15:00,106.695,23.484,-0.042
887,11/04/2017 18:30:00,106.711,23.484,-0.041
888,11/04/2017 18:45:00,106.711,23.484,-0.041
889,11/04/2017 19:00:00,106.743,23.484,-0.037
890,11/04/2017 19:15:00,106.727,23.484,-0.039
891,11/04/2017 19:30:00,106.759,23.484,-0.036
892,11/04/2017 19:45:00,106.759,23.484,-0.036
893,11/04/2017 20:00:00,106.759,23.484,-0.036
894,11/04/2017 20:15:00,106.759,23.484,-0.036
895,11/04/2017 20:30:00,106.759,23.484,-0.036
896,11/04/2017 20:45:00,106.743,23.484,-0.037
897,11/04/2017 21:00:00,106.775,23.484,-0.034
898,11/04/2017 21:15:00,106.775,23.484,-0.034
899,11/04/2017 21:30:00,106.775,23.484,-0.034
900,11/04/2017 21:45:00,106.775,23.484,-0.034
901,11/04/2017 22:00:00,106.791,23.484,-0.033
902,11/04/2017 22:15:00,106.775,23.484,-0.034
903,11/04/2017 22:30:00,106.775,23.484,-0.034
904,11/04/2017 22:45:00,106.791,23.484,-0.033
905,11/04/2017 23:00:00,106.775,23.484,-0.034
906,11/04/2017 23:15:00,106.775,23.484,-0.034
907,11/04/2017 23:30:00,106.759,23.484,-0.036
908,11/04/2017 23:45:00,106.727,23.484,-0.039
909,11/05/2017 00:00:00,106.727,23.484,-0.039
910,11/05/2017 00:15:00,106.727,23.484,-0.039
911,11/05/2017 00:30:00,107.431,23.484,0.031
912,11/05/2017 00:45:00,109.529,23.484,0.240
913,11/05/2017 01:00:00,110.763,23.484,0.362
914,11/05/2017 01:15:00,112.143,23.484,0.500
915,11/05/2017 01:30:00,113.813,23.484,0.666
916,11/05/2017 01:45:00,115.405,23.484,0.824
917,11/05/2017 02:00:00,116.837,23.484,0.967
918,11/05/2017 02:15:00,117.916,23.484,1.074
919,11/05/2017 02:30:00,118.464,23.484,1.129
920,11/05/2017 02:45:00,118.641,23.484,1.146
921,11/05/2017 03:00:00,118.367,23.484,1.119
922,11/05/2017 03:15:00,117.594,23.484,1.042
923,11/05/2017 03:30:00,116.676,23.484,0.951
924,11/05/2017 03:45:00,115.758,23.484,0.859
925,11/05/2017 04:00:00,114.842,23.484,0.768
926,11/05/2017 04:15:00,113.957,23.484,0.680
927,11/05/2017 04:30:00,113.074,23.484,0.592
928,11/05/2017 04:45:00,112.223,23.484,0.508
929,11/05/2017 05:00:00,111.388,23.484,0.425
930,11/05/2017 05:15:00,110.602,23.484,0.346
931,11/05/2017 05:30:00,109.913,23.484,0.278
932,11/05/2017 05:45:00,109.128,23.484,0.200
933,11/05/2017 06:00:00,108.071,23.484,0.095
934,11/05/2017 06:15:00,107.207,23.484,0.009
935,11/05/2017 06:30:00,106.919,23.484,-0.020
936,11/05/2017 06:45:00,106.903,23.484,-0.022
937,11/05/2017 07:00:00,106.919,23.484,-0.020
938,11/05/2017 07:15:00,106.923,23.581,-0.020
939,11/05/2017 07:30:00,106.955,23.581,-0.016
940,11/05/2017 07:45:00,106.987,23.581,-0.013
941,11/05/2017 08:00:00,107.003,23.581,-0.012
942,11/05/2017 08:15:00,107.003,23.581,-0.012
943,11/05/2017 08:30:00,107.003,23.581,-0.012
944,11/05/2017 08:45:00,107.035,23.581,-0.008
945,11/05/2017 09:00:00,107.019,23.581,-0.010
946,11/05/2017 09:15:00,107.019,23.581,-0.010
947,11/05/2017 09:30:00,107.003,23.581,-0.012
948,11/05/2017 09:45:00,107.003,23.581,-0.012
949,11/05/2017 10:00:00,107.019,23.581,-0.010
950,11/05/2017 10:15:00,106.987,23.581,-0.013
951,11/05/2017 10:30:00,106.971,23.581,-0.015
952,11/05/2017 10:45:00,106.971,23.581,-0.015
953,11/05/2017 11:00:00,106.955,23.581,-0.016
954,11/05/2017 11:15:00,106.907,23.581,-0.021
955,11/05/2017 11:30:00,106.907,23.581,-0.021
956,11/05/2017 11:45:00,106.907,23.581,-0.021
957,11/05/2017 12:00:00,106.875,23.581,-0.024
958,11/05/2017 12:15:00,106.839,23.484,-0.028
959,11/05/2017 12:30:00,106.791,23.484,-0.033
960,11/05/2017 12:45:00,107.831,23.484,0.071
961,11/05/2017 13:00:00,108.952,23.484,0.182
962,11/05/2017 13:15:00,109.673,23.484,0.254
963,11/05/2017 13:30:00,110.410,23.484,0.327
964,11/05/2017 13:45:00,111.068,23.484,0.393
965,11/05/2017 14:00:00,111.790,23.484,0.465
966,11/05/2017 14:15:00,112.303,23.484,0.516
967,11/05/2017 14:30:00,112.560,23.484,0.541
968,11/05/2017 14:45:00,112.432,23.484,0.528
969,11/05/2017 15:00:00,111.934,23.484,0.479
970,11/05/2017 15:15:00,111.260,23.484,0.412
971,11/05/2017 15:30:00,110.586,23.484,0.345
972,11/05/2017 15:45:00,109.945,23.484,0.281
973,11/05/2017 16:00:00,109.288,23.484,0.216
974,11/05/2017 16:15:00,108.295,23.484,0.117
975,11/05/2017 16:30:00,107.315,23.388,0.019
976,11/05/2017 16:45:00,106.883,23.388,-0.024
977,11/05/2017 17:00:00,106.839,23.484,-0.028
978,11/05/2017 17:15:00,106.839,23.484,-0.028
979,11/05/2017 17:30:00,106.855,23.484,-0.026
980,11/05/2017 17:45:00,106.823,23.484,-0.030
981,11/05/2017 18:00:00,106.839,23.484,-0.028
982,11/05/2017 18:15:00,106.827,23.581,-0.029
983,11/05/2017 18:30:00,106.843,23.581,-0.028
984,11/05/2017 18:45:00,106.843,23.581,-0.028
985,11/05/2017 19:00:00,106.843,23.581,-0.028
986,11/05/2017 19:15:00,106.843,23.581,-0.028
987,11/05/2017 19:30:00,106.875,23.581,-0.024
988,11/05/2017 19:45:00,106.875,23.581,-0.024
989,11/05/2017 20:00:00,106.875,23.581,-0.024
990,11/05/2017 20:15:00,106.875,23.581,-0.024
991,11/05/2017 20:30:00,106.859,23.581,-0.026
992,11/05/2017 20:45:00,106.859,23.581,-0.026
993,11/05/2017 21:00:00,106.859,23.581,-0.026
994,11/05/2017 21:15:00,106.843,23.581,-0.028
995,11/05/2017 21:30:00,106.843,23.581,-0.028
996,11/05/2017 21:45:00,106.875,23.581,-0.024
997,11/05/2017 22:00:00,106.855,23.484,-0.026
998,11/05/2017 22:15:00,106.871,23.484,-0.025
999,11/05/2017 22:30:00,106.855,23.484,-0.026
1000,11/05/2017 22:45:00,106.855,23.484,-0.026
1001,11/05/2017 23:00:00,106.855,23.484,-0.026
1002,11/05/2017 23:15:00,106.851,23.388,-0.027
